site,timestamp,util,dmo,resp
local,56,0.22803470336,0.130687653025,0.143107433631
local,57,0.383496416309,0.217893979357,0.710515453287
local,58,0.68807530659,0.116620613845,0.0396611512959
local,59,0.649953680874,0.0834901302172,0.359885288974
local,60,0.428201270752,0.10546844818,0.0764013506023
local,61,0.459956767788,0.155629717722,0.327000066251
local,62,0.0166156360551,0.0577877940628,0.352768971692
local,63,0.274434705425,0.15633399642,0.62826675453
local,64,0.423807966176,0.206066261515,0.28481236995
local,65,0.653960726984,0.0663150930285,0.916867644004
local,66,0.311910855907,0.0631546637591,0.0518677882682
local,67,0.262509595015,0.045144632241,0.535109055601
local,68,0.0665082311206,0.0139426224834,0.539200737436
local,69,0.386594649468,0.118876422477,0.168788143647
local,70,0.314941216165,0.0517630369229,0.772539297354
local,71,0.405526302126,0.101776032408,0.568765726636
local,72,0.398801257819,0.193074879155,0.00221185847206
local,73,0.0108353416415,0.0284167591735,0.534003446537
local,74,0.344496296361,0.19693526633,0.428281083375
local,75,0.113970118957,0.0783884793393,0.256103288867
local,76,0.531045970637,0.111392232006,0.217584975611
local,77,0.490154205997,0.0617688849766,0.190593439001
local,78,0.438169885613,0.116428257567,0.316586829448
local,79,0.373628057986,0.0134573214655,0.404463116201
local,80,0.426023619187,0.196476561925,0.242762941147
local,81,0.655002368588,0.11596878612,0.0733918238912
local,82,0.430715084498,0.162730170411,0.105167657587
local,83,0.502897846761,0.244764546675,0.721421934897
local,84,0.357938424586,0.186474043149,0.773694746316
local,85,0.65229669216,0.19205071777,0.0810934492541
local,86,0.705196127014,0.129816348351,0.0645473184414
local,87,0.538336842556,0.116898412704,0.641531680384
local,88,0.237257393368,0.121164828888,0.625660288612
local,89,0.642211558639,0.0411556317577,0.0495889770548
local,90,0.713031729811,0.0277988360565,0.460540007342
local,91,0.330501875823,0.213320995305,0.313175549541
local,92,0.0516926365187,0.0904948125566,0.276051787836
local,93,0.25833445309,0.0832271468812,0.462067757253
local,94,0.0466172149879,0.286597497445,0.3016502032
local,95,0.190216066231,0.039166614381,0.465534721582
local,96,0.564593536773,0.231493164804,0.4878840201
local,97,0.7325477363,0.085509909654,0.365708281108
local,98,0.683642166292,0.0679655949246,0.276999700206
local,99,0.362733180484,0.0578737273265,0.42123892982
local,100,0.665096493972,0.0995700793433,0.0979122084954
local,101,0.542339126315,0.0339425128606,0.418769562801
local,102,0.532921020874,0.151848374834,0.176637046956
local,103,0.412528541673,0.0978075431617,0.617250222857
local,104,0.469344223131,0.0298104067447,0.387620893847
local,105,0.0486224930557,0.175716398104,0.832088356881
local,106,0.375688938812,0.1553280734,0.424804349717
local,107,0.522690381272,0.153658017693,0.286053887884
local,108,0.180046966348,0.0137957761464,0.265741262129
local,109,0.544689397629,0.0860980358588,0.0363593591191
local,110,0.302630983444,0.144223609962,1.07411859764
local,111,0.328265184187,0.0837974750439,0.857790013501
local,112,0.383710913054,0.262438019749,0.864082908141
local,113,0.0543516894142,0.279939238536,0.484654952428
local,114,0.272275473211,0.0839198340786,0.35125337971
local,115,0.59641363742,0.108197285781,0.062382413751
local,116,0.316101891763,0.0527011321747,0.716442949326
local,117,0.168417827372,0.235420321364,0.398429854068
local,118,0.543806139273,0.167372565348,0.00781207909027
local,119,0.32709909005,0.354701432101,0.0501837509788
local,120,0.215724603437,0.0861751168212,0.391955144251
local,121,0.251398134152,0.183810835836,0.0692056608733
local,122,0.411867138156,0.0807631235595,0.181037278734
local,123,0.60542857874,0.0290308102321,0.205743532845
local,124,0.484235137569,0.0741271927616,0.458679596832
local,125,0.460278311037,0.166521074948,0.033385724197
local,126,0.117475977951,0.209131747526,0.332581983607
local,127,0.666244473855,0.217226473932,0.341662834361
local,128,0.292925030669,0.145109638463,0.512226654787
local,129,0.24684435122,0.19826142155,0.37332607645
local,130,0.479290471964,0.0755417863382,0.152676795605
local,131,0.212852006215,0.0189838694791,0.028086731409
local,132,0.322224305576,0.210847654297,0.0346815040153
local,133,0.524671181139,0.109975310296,0.167604383938
local,134,0.449106082819,0.207810043384,0.156525723288
local,135,0.126762866412,0.142957883231,0.306652342534
local,136,0.476473399075,0.0988787931197,0.305453984666
local,137,0.654611207366,0.175145691919,0.247294167164
local,138,0.37973557603,0.193923176942,0.101054638402
local,139,0.57383376532,0.145002243307,0.404274419615
remote,0,1.07385546494,0.61987393956,0.510404249875
remote,1,0.676941884376,0.818997911163,0.597010064743
remote,2,0.364543738326,0.545760186062,0.414902866944
remote,3,0.661874284252,0.486774316226,0.585348597957
remote,4,1.29163790015,0.708337105996,0.353540603278
remote,5,1.07190014397,0.0210566315847,0.829771182521
remote,6,0.713380836365,0.361428082186,0.605835665073
remote,7,0.628249310617,0.750724654686,0.377803448806
remote,8,0.893439734836,0.396615657911,0.949884585341
remote,9,0.523994854475,0.387022055231,0.907160970312
remote,10,0.792345919452,0.680618881587,0.923345676416
remote,11,0.880828248282,0.443352861034,0.388020669026
remote,12,0.541001237455,0.204315469502,0.619956956344
remote,13,0.654347580379,0.400328259497,0.896056012621
remote,14,0.25552356118,0.541567702517,0.929590363009
remote,15,1.33588345927,0.172698945377,0.94125384372
remote,16,0.630430656458,0.277920178848,0.609536855578
remote,17,0.72403868304,0.177460648578,0.906525925098
remote,18,0.504058399562,0.267220167638,0.791307878699
remote,19,0.858733970917,0.495350991403,0.386602669961
remote,20,0.457168016625,0.405133886485,0.308999726491
remote,21,0.641249095594,0.669971173392,0.890030115653
remote,22,0.615801460788,0.312449955263,0.655664289101
remote,23,0.491293963952,0.489097856265,0.800337956006
remote,24,0.556558846851,0.480523515583,1.03388709758
remote,25,0.984967601883,0.0698517129409,0.31646249929
remote,26,0.67566528025,0.466665330401,0.625376435091
remote,27,0.659292183129,0.463090677318,0.545306436396
remote,28,0.388905336291,0.455836763656,0.533683350724
remote,29,0.571142211841,0.444508079222,0.835167505972
remote,30,0.737342844414,0.513860145015,0.593976944021
remote,31,0.68442125621,0.461803387888,0.645598820432
remote,32,0.856901668488,0.376181154427,0.354838244385
remote,33,0.571702177522,0.472399348122,0.492481828417
remote,34,0.755181478348,0.159633814959,0.228462509851
remote,35,1.02420154342,0.586706450384,0.569206017676
remote,36,0.809040652408,0.598476675335,0.444552213012
remote,37,0.702868219718,1.0412094458,0.956683520391
remote,38,0.616171424573,0.398382225048,0.382787958413
remote,39,0.80465852205,0.334272452015,0.645392657747
remote,40,0.923260383503,0.548300499203,0.549077410528
remote,41,0.695676310071,0.640976813674,0.585823480807
remote,42,0.396827756137,0.539354229376,0.392512297308
remote,43,0.848450755143,0.702013746821,0.592731159421
remote,44,0.642932141346,0.444085987678,0.649931140814
remote,45,0.526848472352,0.240615176676,0.842606559498
remote,46,0.806342916602,0.327643919569,0.802551115732
remote,47,0.948888366474,0.293512294916,0.280949380286
remote,48,0.610184773526,0.0126999340179,1.00900757112
remote,49,0.333365532949,0.702410836379,0.505976459529
remote,50,0.787527955522,0.57095587703,0.467716740846
remote,51,0.848857044288,0.368788164648,0.472927657934
remote,52,0.928197206139,0.529560518439,0.780255450175
remote,53,0.647500819067,0.458212576503,1.20681848268
remote,54,0.740721091224,0.236995835178,0.287407810594
remote,55,0.470819391187,0.701495273824,0.508804870749
remote,56,0.66944243536,0.482210347518,0.535043891446
remote,57,0.812342966226,0.489393890177,0.45527885833
remote,58,1.06874474326,0.520450704425,0.727907720368
remote,59,0.634817264502,0.256138027103,0.638514723713
remote,60,0.938552485974,0.689374578023,0.488083830473
remote,61,0.733892121038,0.0335398017806,0.246568157248
remote,62,1.08560459625,0.465832947425,0.428084857448
remote,63,0.822094194093,1.17823250285,0.611812855736
remote,64,0.676819983996,0.592568126326,0.332629160376
remote,65,0.227676191097,0.832070991248,0.687928080938
remote,66,0.543105313028,0.396848585096,0.562480048209
remote,67,0.893026366075,0.704111217716,0.7359280077
remote,68,0.680982269491,0.490472093463,0.511252628941
remote,69,0.885924246973,0.480243944753,0.514712154333
remote,70,0.974921038079,0.673847936271,0.560470965045
remote,71,0.693420930637,0.923080025121,0.59967993174
remote,72,0.597526112603,0.59258177777,0.716271286645
remote,73,0.871129845378,0.790739279579,0.313612318246
remote,74,0.738993666209,0.734512076321,0.795265086657
remote,75,0.198237535323,0.720611384081,0.836417737232
remote,76,0.71258485194,0.586836004435,0.731612189536
remote,77,1.08233077652,0.737305385243,0.622571965011
remote,78,0.979066620777,0.691515414615,0.701941325364
remote,79,0.856009619255,0.242193242928,0.450939260249
remote,80,0.732138061707,0.456901322282,0.0154456240304
remote,81,0.713810360953,0.332103479712,0.532386927955
remote,82,0.787210157394,0.567982380689,0.560919977339
remote,83,0.684192305057,0.435875717103,0.743527120949
remote,84,0.949236803822,0.424670018198,0.295458617699
remote,85,0.693637797813,0.450697611296,0.476001321418
remote,86,0.387425879468,0.606902855612,0.357965112354
remote,87,0.635426292916,0.448135412374,0.499396887161
remote,88,0.816161046644,0.417614514425,0.830770289173
remote,89,0.535578573559,0.714344255635,0.64835129569
remote,90,1.00243861064,0.673691120275,0.737102711575
remote,91,0.401279938534,0.478073276804,0.82601745256
remote,92,0.780916934054,0.850913204488,0.573105776564
remote,93,0.203017597644,0.598735051068,0.834678793769
remote,94,0.750201284534,0.288644299968,0.363140234594
remote,95,0.801379625893,0.0279249563565,0.28492128534
remote,96,0.520517171152,0.791966534594,0.547397533981
remote,97,0.584370911239,0.244174732189,0.46510928204
remote,98,0.497257301697,0.499217605697,0.535601626293
remote,99,0.807879151927,0.149068690603,0.365856105081
remote,100,0.858179528526,0.472515865604,0.567484447625
remote,101,0.468335860459,0.138842225921,0.622147184639
remote,102,1.13098730966,0.663761566417,0.336030707358
remote,103,0.469040663868,0.62433757937,0.558188424587
remote,104,0.894442658379,0.496498700239,0.325785969084
remote,105,0.706988510432,0.707993955317,0.818175643854
remote,106,0.442450061556,0.576865328125,0.882908470025
remote,107,0.532798679884,0.742309511202,0.529847418001
remote,108,0.759782430406,0.529152115124,0.684983153194
remote,109,0.498384035883,0.0912716985476,0.192465987961
remote,110,0.565238078134,0.651362987937,0.606286989485
remote,111,1.02968549351,0.517539581903,0.367688767934
remote,112,0.525051513069,0.726745144059,0.407492740834
remote,113,0.620457881758,0.450607957926,0.35502111626
remote,114,0.921415721543,0.31682689737,0.870527202185
remote,115,0.786924928928,0.466904880296,0.564200326892
remote,116,0.749141373381,0.355318299204,0.4469568444
remote,117,0.819972870046,0.475537276812,0.420517776967
remote,118,0.792990901746,0.104356878653,0.473916646346
remote,119,0.680636074224,0.577245347612,0.52393642795
remote,120,0.607548646732,0.835489532805,0.808003874267
remote,121,0.908997651702,0.285178033482,0.691026771437
remote,122,0.5584079338,0.136417334921,0.51568668396
remote,123,0.633667018749,0.664217539555,0.529416071892
remote,124,0.61007559072,0.28392455414,0.769509970964
remote,125,0.628772158783,0.61276000977,0.510269065684
remote,126,0.846007346107,0.0665352580317,0.732809684078
remote,127,0.557440747964,0.245566455178,0.408698874823
remote,128,1.0023110357,0.372548177975,0.458387546691
remote,129,0.65532655,0.287505942149,0.982528023919
remote,130,0.596633164205,0.513088131748,0.872404774245
remote,131,0.610892117835,0.125466517601,0.702483307234
remote,132,0.634085326594,0.606092335522,0.544683577806
remote,133,1.08955792383,0.608505549188,0.823531224066
remote,134,0.761399800641,0.506935897461,0.256082871929
remote,135,0.792707914055,0.426920615126,0.410985320408
remote,136,0.237440688124,0.597278014978,0.398824340212
remote,137,0.798610959729,0.412458383066,0.671952924067
remote,138,0.244006342032,0.492301145947,0.624527661913
remote,139,0.784344329612,0.224751611671,0.844509833658
